order_id,customer_id,product_id,unit_price,production_cost,quantity,order_date
ORD00433,CUST0089,dragonballz,55,23.89,3,2026-08-16
ORD00434,CUST0172,doraemon,39,16.2,1,2026-08-16
ORD00435,CUST0174,doraemon,39,16.82,3,2026-08-16
ORD00436,CUST0092,doraemon,39,16.66,1,2026-08-16
ORD00437,CUST0173,shinchan,45,20.52,1,2026-08-16
ORD00438,CUST0175,dragonballz,55,25.47,1,2026-08-17
ORD00439,CUST0176,dragonballz,55,26.19,2,2026-08-17
ORD00440,CUST0032,shinchan,45,20.71,4,2026-08-17
ORD00441,CUST0070,shinchan,45,20.86,3,2026-08-17
ORD00442,CUST0085,mrbean,35,15.96,1,2026-08-17
ORD00443,CUST0168,shinchan,45,20.01,3,2026-08-17
ORD00444,CUST0110,doraemon,39,16.87,3,2026-08-18
ORD00445,CUST0178,mrbean,35,16.17,4,2026-08-18
ORD00446,CUST0090,pokemon,49,21.33,2,2026-08-18
ORD00447,CUST0114,dragonballz,55,26.1,1,2026-08-18
ORD00448,CUST0179,pokemon,49,22.74,3,2026-08-18
ORD00449,CUST0079,doraemon,39,16.25,1,2026-08-18
ORD00450,CUST0115,shinchan,45,21.17,2,2026-08-18
ORD00451,CUST0155,mrbean,35,15.99,4,2026-08-18
ORD00452,CUST0177,doraemon,39,17.54,3,2026-08-18
ORD00453,CUST0043,shinchan,45,20.91,2,2026-08-18
ORD00454,CUST0055,mrbean,35,15.83,4,2026-08-19
ORD00455,CUST0184,shinchan,45,19.36,3,2026-08-19
ORD00456,CUST0048,shinchan,45,20.36,1,2026-08-19
ORD00457,CUST0115,pokemon,49,22.34,1,2026-08-19
ORD00458,CUST0180,dragonballz,55,26.46,1,2026-08-19
ORD00459,CUST0133,shinchan,45,21.09,1,2026-08-19
ORD00460,CUST0157,dragonballz,55,26.44,2,2026-08-19
ORD00461,CUST0064,shinchan,45,20.52,1,2026-08-19
ORD00462,CUST0144,doraemon,39,18.12,4,2026-08-19
ORD00463,CUST0100,mrbean,35,15.58,2,2026-08-19
ORD00464,CUST0068,mrbean,35,15.6,3,2026-08-19
ORD00465,CUST0007,pokemon,49,21.56,4,2026-08-19
ORD00466,CUST0181,shinchan,45,19.08,1,2026-08-19
ORD00467,CUST0031,mrbean,35,14.51,1,2026-08-19
ORD00468,CUST0182,dragonballz,55,24.92,3,2026-08-19
ORD00469,CUST0183,shinchan,45,19.27,1,2026-08-19
ORD00470,CUST0030,dragonballz,55,26.47,1,2026-08-19
ORD00471,CUST0067,dragonballz,55,25.57,1,2026-08-19
ORD00472,CUST0128,pokemon,49,22.7,1,2026-08-19
ORD00473,CUST0188,shinchan,45,20.63,3,2026-08-20
ORD00474,CUST0186,doraemon,39,17.65,2,2026-08-20
ORD00475,CUST0071,shinchan,45,20.27,2,2026-08-20
ORD00476,CUST0133,doraemon,39,16.16,4,2026-08-20
ORD00477,CUST0051,shinchan,45,21.07,3,2026-08-20
ORD00478,CUST0065,mrbean,35,15.71,1,2026-08-20
ORD00479,CUST0021,pokemon,49,22.34,1,2026-08-20
ORD00480,CUST0185,doraemon,39,17.33,2,2026-08-20
ORD00481,CUST0158,pokemon,49,22.79,2,2026-08-20
ORD00482,CUST0161,doraemon,39,16.3,2,2026-08-20
ORD00483,CUST0142,mrbean,35,15.69,3,2026-08-20
ORD00484,CUST0033,dragonballz,55,24.57,1,2026-08-20
ORD00485,CUST0137,doraemon,39,16.31,2,2026-08-20
ORD00486,CUST0078,doraemon,39,16.74,2,2026-08-20
ORD00487,CUST0163,pokemon,49,22.99,1,2026-08-20
ORD00488,CUST0073,pokemon,49,21.49,1,2026-08-20
ORD00489,CUST0187,doraemon,39,17.79,2,2026-08-20
ORD00490,CUST0084,doraemon,39,18.31,2,2026-08-21
ORD00491,CUST0192,dragonballz,55,25.36,2,2026-08-21
ORD00492,CUST0128,doraemon,39,17.0,1,2026-08-21
ORD00493,CUST0191,pokemon,49,22.27,1,2026-08-21
ORD00494,CUST0120,pokemon,49,22.86,1,2026-08-21
ORD00495,CUST0049,doraemon,39,17.85,1,2026-08-21
ORD00496,CUST0041,pokemon,49,22.66,2,2026-08-21
ORD00497,CUST0132,doraemon,39,17.57,1,2026-08-21
ORD00498,CUST0081,doraemon,39,16.32,2,2026-08-21
ORD00499,CUST0148,shinchan,45,19.38,3,2026-08-21
ORD00500,CUST0190,shinchan,45,19.66,2,2026-08-21
ORD00501,CUST0189,pokemon,49,23.03,1,2026-08-21
ORD00502,CUST0185,doraemon,39,16.82,4,2026-08-21
ORD00503,CUST0041,shinchan,45,20.48,1,2026-08-21
ORD00504,CUST0128,pokemon,49,20.94,2,2026-08-21
ORD00505,CUST0197,pokemon,49,21.07,1,2026-08-22
ORD00506,CUST0152,doraemon,39,16.74,1,2026-08-22
ORD00507,CUST0077,pokemon,49,22.82,2,2026-08-22
ORD00508,CUST0101,shinchan,45,20.8,2,2026-08-22
ORD00509,CUST0087,dragonballz,55,25.95,2,2026-08-22
ORD00510,CUST0198,mrbean,35,14.82,2,2026-08-22
ORD00511,CUST0126,shinchan,45,20.34,4,2026-08-22
ORD00512,CUST0156,doraemon,39,17.18,1,2026-08-22
ORD00513,CUST0199,dragonballz,55,25.27,2,2026-08-22
ORD00514,CUST0036,shinchan,45,19.31,2,2026-08-22
ORD00515,CUST0130,mrbean,35,15.99,3,2026-08-22
ORD00516,CUST0082,mrbean,35,14.64,3,2026-08-22
ORD00517,CUST0195,pokemon,49,23.7,2,2026-08-22
ORD00518,CUST0157,dragonballz,55,26.79,1,2026-08-22
ORD00519,CUST0158,doraemon,39,16.19,4,2026-08-22
ORD00520,CUST0194,dragonballz,55,25.24,3,2026-08-22
ORD00521,CUST0200,mrbean,35,15.85,2,2026-08-22
ORD00522,CUST0122,shinchan,45,21.52,2,2026-08-22
ORD00523,CUST0182,shinchan,45,20.17,4,2026-08-22
ORD00524,CUST0137,mrbean,35,14.77,1,2026-08-22
ORD00525,CUST0145,shinchan,45,19.55,2,2026-08-22
ORD00526,CUST0042,dragonballz,55,26.82,1,2026-08-22
ORD00527,CUST0132,doraemon,39,16.62,3,2026-08-22
ORD00528,CUST0196,pokemon,49,22.56,1,2026-08-22
ORD00529,CUST0190,dragonballz,55,24.21,1,2026-08-22
ORD00530,CUST0117,dragonballz,55,25.45,2,2026-08-22
ORD00531,CUST0039,mrbean,35,16.11,1,2026-08-22
ORD00532,CUST0193,dragonballz,55,24.18,1,2026-08-22
ORD00533,CUST0131,shinchan,45,21.13,1,2026-08-22
ORD00534,CUST0084,pokemon,49,22.36,2,2026-08-22
ORD00535,CUST0133,pokemon,49,23.44,1,2026-08-22
ORD00536,CUST0204,doraemon,39,17.7,2,2026-08-23
ORD00537,CUST0167,shinchan,45,19.6,3,2026-08-23
ORD00538,CUST0036,pokemon,49,23.47,2,2026-08-23
ORD00539,CUST0198,pokemon,49,22.29,3,2026-08-23
ORD00540,CUST0026,doraemon,39,16.2,2,2026-08-23
ORD00541,CUST0052,shinchan,45,19.01,2,2026-08-23
ORD00542,CUST0184,pokemon,49,22.31,1,2026-08-23
ORD00543,CUST0205,doraemon,39,17.15,2,2026-08-23
ORD00544,CUST0121,pokemon,49,21.76,2,2026-08-23
ORD00545,CUST0041,shinchan,45,19.37,1,2026-08-23
ORD00546,CUST0175,doraemon,39,16.91,1,2026-08-23
ORD00547,CUST0201,doraemon,39,16.85,1,2026-08-23
ORD00548,CUST0168,dragonballz,55,26.48,2,2026-08-23
ORD00549,CUST0026,dragonballz,55,23.76,1,2026-08-23
ORD00550,CUST0060,doraemon,39,17.81,1,2026-08-23
ORD00551,CUST0206,pokemon,49,23.3,1,2026-08-23
ORD00552,CUST0122,shinchan,45,19.31,2,2026-08-23
ORD00553,CUST0002,pokemon,49,23.55,1,2026-08-23
ORD00554,CUST0014,pokemon,49,22.94,2,2026-08-23
ORD00555,CUST0141,doraemon,39,18.14,1,2026-08-23
ORD00556,CUST0123,mrbean,35,14.82,4,2026-08-23
ORD00557,CUST0203,dragonballz,55,24.96,3,2026-08-23
ORD00558,CUST0202,mrbean,35,15.02,2,2026-08-23
ORD00559,CUST0105,dragonballz,55,27.0,1,2026-08-23
ORD00560,CUST0194,pokemon,49,22.59,4,2026-08-23
ORD00561,CUST0085,doraemon,39,16.95,2,2026-08-23
ORD00562,CUST0106,dragonballz,55,25.14,1,2026-08-23
ORD00563,CUST0021,dragonballz,55,24.64,2,2026-08-24
ORD00564,CUST0181,shinchan,45,19.13,2,2026-08-24
ORD00565,CUST0207,pokemon,49,21.19,2,2026-08-24
ORD00566,CUST0020,dragonballz,55,26.46,2,2026-08-24
ORD00567,CUST0056,doraemon,39,16.78,3,2026-08-24
ORD00568,CUST0136,mrbean,35,16.07,2,2026-08-24
ORD00569,CUST0202,pokemon,49,21.61,1,2026-08-24
ORD00570,CUST0093,pokemon,49,21.66,4,2026-08-24
ORD00571,CUST0175,dragonballz,55,25.41,1,2026-08-24
ORD00572,CUST0115,dragonballz,55,24.37,1,2026-08-24
ORD00573,CUST0196,doraemon,39,16.98,3,2026-08-24
ORD00574,CUST0135,mrbean,35,16.11,4,2026-08-24
ORD00575,CUST0209,shinchan,45,21.3,1,2026-08-24
ORD00576,CUST0194,dragonballz,55,26.39,1,2026-08-24
ORD00577,CUST0153,dragonballz,55,25.8,3,2026-08-24
ORD00578,CUST0064,doraemon,39,18.17,2,2026-08-24
ORD00579,CUST0208,mrbean,35,16.08,2,2026-08-24
ORD00580,CUST0210,shinchan,45,20.43,1,2026-08-24
ORD00581,CUST0033,dragonballz,55,26.09,2,2026-08-25
ORD00582,CUST0211,pokemon,49,21.04,3,2026-08-25
ORD00583,CUST0187,doraemon,39,17.77,3,2026-08-25
ORD00584,CUST0006,dragonballz,55,25.22,1,2026-08-25
ORD00585,CUST0213,pokemon,49,23.05,1,2026-08-25
ORD00586,CUST0001,pokemon,49,22.74,2,2026-08-25
ORD00587,CUST0212,mrbean,35,14.81,1,2026-08-25
ORD00588,CUST0136,mrbean,35,14.35,1,2026-08-25
ORD00589,CUST0077,pokemon,49,23.55,1,2026-08-25
ORD00590,CUST0173,dragonballz,55,24.16,1,2026-08-25
ORD00591,CUST0058,shinchan,45,20.23,1,2026-08-25
ORD00592,CUST0194,dragonballz,55,24.87,2,2026-08-25
ORD00593,CUST0119,doraemon,39,16.81,2,2026-08-25
