order_id,customer_id,product_id,unit_price,production_cost,quantity,order_date
ORD00461,CUST0064,shinchan,45,20,1,2026-08-19
ORD00462,CUST0144,doraemon,39,17,4,2026-08-19
ORD00463,CUST0100,mrbean,35,15,2,2026-08-19
ORD00464,CUST0068,mrbean,35,15,3,2026-08-19
ORD00465,CUST0007,pokemon,49,22,4,2026-08-19
ORD00466,CUST0181,shinchan,45,20,1,2026-08-19
ORD00467,CUST0031,mrbean,35,15,1,2026-08-19
ORD00468,CUST0182,dragonballz,55,25,3,2026-08-19
ORD00469,CUST0183,shinchan,45,20,1,2026-08-19
ORD00470,CUST0030,dragonballz,55,25,1,2026-08-19
ORD00471,CUST0067,dragonballz,55,25,1,2026-08-19
ORD00472,CUST0128,pokemon,49,22,1,2026-08-19
ORD00473,CUST0188,shinchan,45,20,3,2026-08-20
ORD00474,CUST0186,doraemon,39,17,2,2026-08-20
ORD00475,CUST0071,shinchan,45,20,2,2026-08-20
ORD00476,CUST0133,doraemon,39,17,4,2026-08-20
ORD00477,CUST0051,shinchan,45,20,3,2026-08-20
ORD00478,CUST0065,mrbean,35,15,1,2026-08-20
ORD00479,CUST0021,pokemon,49,22,1,2026-08-20
ORD00480,CUST0185,doraemon,39,17,2,2026-08-20
ORD00481,CUST0158,pokemon,49,22,2,2026-08-20
ORD00482,CUST0161,doraemon,39,17,2,2026-08-20
ORD00483,CUST0142,mrbean,35,15,3,2026-08-20
ORD00484,CUST0033,dragonballz,55,25,1,2026-08-20
ORD00485,CUST0137,doraemon,39,17,2,2026-08-20
ORD00486,CUST0078,doraemon,39,17,2,2026-08-20
ORD00487,CUST0163,pokemon,49,22,1,2026-08-20
ORD00488,CUST0073,pokemon,49,22,1,2026-08-20
ORD00489,CUST0187,doraemon,39,17,2,2026-08-20
ORD00490,CUST0084,doraemon,39,17,2,2026-08-21
ORD00491,CUST0192,dragonballz,55,25,2,2026-08-21
ORD00492,CUST0128,doraemon,39,17,1,2026-08-21
ORD00493,CUST0191,pokemon,49,22,1,2026-08-21
ORD00494,CUST0120,pokemon,49,22,1,2026-08-21
ORD00495,CUST0049,doraemon,39,17,1,2026-08-21
ORD00496,CUST0041,pokemon,49,22,2,2026-08-21
ORD00497,CUST0132,doraemon,39,17,1,2026-08-21
ORD00498,CUST0081,doraemon,39,17,2,2026-08-21
ORD00499,CUST0148,shinchan,45,20,3,2026-08-21
ORD00500,CUST0190,shinchan,45,20,2,2026-08-21
ORD00501,CUST0189,pokemon,49,22,1,2026-08-21
ORD00502,CUST0185,doraemon,39,17,4,2026-08-21
ORD00503,CUST0041,shinchan,45,20,1,2026-08-21
ORD00504,CUST0128,pokemon,49,22,2,2026-08-21
ORD00505,CUST0197,pokemon,49,22,1,2026-08-22
ORD00506,CUST0152,doraemon,39,17,1,2026-08-22
ORD00507,CUST0077,pokemon,49,22,2,2026-08-22
ORD00508,CUST0101,shinchan,45,20,2,2026-08-22
ORD00509,CUST0087,dragonballz,55,25,2,2026-08-22
ORD00510,CUST0198,mrbean,35,15,2,2026-08-22
ORD00511,CUST0126,shinchan,45,20,4,2026-08-22
ORD00512,CUST0156,doraemon,39,17,1,2026-08-22
ORD00513,CUST0199,dragonballz,55,25,2,2026-08-22
ORD00514,CUST0036,shinchan,45,20,2,2026-08-22
ORD00515,CUST0130,mrbean,35,15,3,2026-08-22
ORD00516,CUST0082,mrbean,35,15,3,2026-08-22
ORD00517,CUST0195,pokemon,49,22,2,2026-08-22
ORD00518,CUST0157,dragonballz,55,25,1,2026-08-22
ORD00519,CUST0158,doraemon,39,17,4,2026-08-22
ORD00520,CUST0194,dragonballz,55,25,3,2026-08-22
ORD00521,CUST0200,mrbean,35,15,2,2026-08-22
ORD00522,CUST0122,shinchan,45,20,2,2026-08-22
ORD00523,CUST0182,shinchan,45,20,4,2026-08-22
ORD00524,CUST0137,mrbean,35,15,1,2026-08-22
ORD00525,CUST0145,shinchan,45,20,2,2026-08-22
ORD00526,CUST0042,dragonballz,55,25,1,2026-08-22
ORD00527,CUST0132,doraemon,39,17,3,2026-08-22
ORD00528,CUST0196,pokemon,49,22,1,2026-08-22
ORD00529,CUST0190,dragonballz,55,25,1,2026-08-22
ORD00530,CUST0117,dragonballz,55,25,2,2026-08-22
ORD00531,CUST0039,mrbean,35,15,1,2026-08-22
ORD00532,CUST0193,dragonballz,55,25,1,2026-08-22
ORD00533,CUST0131,shinchan,45,20,1,2026-08-22
ORD00534,CUST0084,pokemon,49,22,2,2026-08-22
ORD00535,CUST0133,pokemon,49,22,1,2026-08-22
ORD00536,CUST0204,doraemon,39,17,2,2026-08-23
ORD00537,CUST0167,shinchan,45,20,3,2026-08-23
ORD00538,CUST0036,pokemon,49,22,2,2026-08-23
ORD00539,CUST0198,pokemon,49,22,3,2026-08-23
ORD00540,CUST0026,doraemon,39,17,2,2026-08-23
ORD00541,CUST0052,shinchan,45,20,2,2026-08-23
ORD00542,CUST0184,pokemon,49,22,1,2026-08-23
ORD00543,CUST0205,doraemon,39,17,2,2026-08-23
ORD00544,CUST0121,pokemon,49,22,2,2026-08-23
ORD00545,CUST0041,shinchan,45,20,1,2026-08-23
ORD00546,CUST0175,doraemon,39,17,1,2026-08-23
ORD00547,CUST0201,doraemon,39,17,1,2026-08-23
ORD00548,CUST0168,dragonballz,55,25,2,2026-08-23
ORD00549,CUST0026,dragonballz,55,25,1,2026-08-23
ORD00550,CUST0060,doraemon,39,17,1,2026-08-23
ORD00551,CUST0206,pokemon,49,22,1,2026-08-23
ORD00552,CUST0122,shinchan,45,20,2,2026-08-23
ORD00553,CUST0002,pokemon,49,22,1,2026-08-23
ORD00554,CUST0014,pokemon,49,22,2,2026-08-23
ORD00555,CUST0141,doraemon,39,17,1,2026-08-23
ORD00556,CUST0123,mrbean,35,15,4,2026-08-23
ORD00557,CUST0203,dragonballz,55,25,3,2026-08-23
ORD00558,CUST0202,mrbean,35,15,2,2026-08-23
ORD00559,CUST0105,dragonballz,55,25,1,2026-08-23
ORD00560,CUST0194,pokemon,49,22,4,2026-08-23
ORD00561,CUST0085,doraemon,39,17,2,2026-08-23
ORD00562,CUST0106,dragonballz,55,25,1,2026-08-23
ORD00563,CUST0021,dragonballz,55,25,2,2026-08-24
ORD00564,CUST0181,shinchan,45,20,2,2026-08-24
ORD00565,CUST0207,pokemon,49,22,2,2026-08-24
ORD00566,CUST0020,dragonballz,55,25,2,2026-08-24
ORD00567,CUST0056,doraemon,39,17,3,2026-08-24
ORD00568,CUST0136,mrbean,35,15,2,2026-08-24
ORD00569,CUST0202,pokemon,49,22,1,2026-08-24
ORD00570,CUST0093,pokemon,49,22,4,2026-08-24
ORD00571,CUST0175,dragonballz,55,25,1,2026-08-24
ORD00572,CUST0115,dragonballz,55,25,1,2026-08-24
ORD00573,CUST0196,doraemon,39,17,3,2026-08-24
ORD00574,CUST0135,mrbean,35,15,4,2026-08-24
ORD00575,CUST0209,shinchan,45,20,1,2026-08-24
ORD00576,CUST0194,dragonballz,55,25,1,2026-08-24
ORD00577,CUST0153,dragonballz,55,25,3,2026-08-24
ORD00578,CUST0064,doraemon,39,17,2,2026-08-24
ORD00579,CUST0208,mrbean,35,15,2,2026-08-24
ORD00580,CUST0210,shinchan,45,20,1,2026-08-24
ORD00581,CUST0033,dragonballz,55,25,2,2026-08-25
ORD00582,CUST0211,pokemon,49,22,3,2026-08-25
ORD00583,CUST0187,doraemon,39,17,3,2026-08-25
ORD00584,CUST0006,dragonballz,55,25,1,2026-08-25
ORD00585,CUST0213,pokemon,49,22,1,2026-08-25
ORD00586,CUST0001,pokemon,49,22,2,2026-08-25
ORD00587,CUST0212,mrbean,35,15,1,2026-08-25
ORD00588,CUST0136,mrbean,35,15,1,2026-08-25
ORD00589,CUST0077,pokemon,49,22,1,2026-08-25
ORD00590,CUST0173,dragonballz,55,25,1,2026-08-25
ORD00591,CUST0058,shinchan,45,20,1,2026-08-25
ORD00592,CUST0194,dragonballz,55,25,2,2026-08-25
ORD00593,CUST0119,doraemon,39,17,2,2026-08-25
